time, alpha, eas, radaralt, verticalspeed, power, pitch 
14.900441885, 2.87907481194, 320.236517258, 224.544134686, 0.0, 0.0, 0.103494696319 
14.9104449749, 2.87907481194, 320.236517258, 224.544134686, 0.0, 0.0, 0.103494696319 
14.9204468727, 2.87907481194, 320.236517258, 224.544134686, 0.0, 0.0, 0.103494696319 
14.9304478168, 2.85435771942, 320.250072173, 223.983347893, 0.0, 0.0, 0.103494696319 
14.9404549599, 2.85435771942, 320.250072173, 223.983347893, 0.0, 0.0, 0.103494696319 
14.950455904, 2.82792425156, 320.263597427, 223.424458019, 0.0, 0.0, 0.103494696319 
14.9604649544, 2.82792425156, 320.263597427, 223.424458019, 0.0, 0.0, 0.103494696319 
14.9704658985, 2.82792425156, 320.263597427, 223.424458019, 0.0, 0.0, 0.103494696319 
14.9804677963, 2.79832959175, 320.277063359, 222.86712936, 0.0, 0.0, 0.0908054113388 
14.9904680252, 2.76601219177, 320.290410649, 222.311753084, 0.0, 0.0, 0.0908054113388 
15.0004689693, 2.76601219177, 320.290410649, 222.311753084, 0.0, 0.0, 0.0908054113388 
15.0104699135, 2.73150444031, 320.303757939, 221.757947953, 0.0, 0.0, 0.0908054113388 
15.0204708576, 2.73150444031, 320.303757939, 221.757947953, 0.0, 0.0, 0.0908054113388 
15.0304768085, 2.73150444031, 320.303757939, 221.757947953, 0.0, 0.0, 0.0908054113388 
15.0404779911, 2.69402050972, 320.317105229, 221.205759444, 0.0, 0.0, 0.0908054113388 
15.0504789352, 2.69402050972, 320.317105229, 221.205759444, 0.0, 0.0, 0.0908054113388 
15.0604798794, 2.65225243568, 320.330393198, 220.655121974, 0.0, 0.0, 0.0908054113388 
15.0704808235, 2.60717749596, 320.34379981, 220.655121974, 0.0, 0.0, 0.0908054113388 
15.0804820061, 2.60717749596, 320.34379981, 220.106075723, 0.0, 0.0, 0.0908054113388 
15.0904858112, 2.60717749596, 320.357236082, 220.106075723, 0.0, 0.0, 0.0908054113388 
15.1004869938, 2.55939888954, 320.357236082, 219.558488711, 0.0, 0.0, 0.0875608175993 
15.1104879379, 2.50789999962, 320.370731675, 219.012249312, 0.0, 0.0, 0.0875608175993 
15.1204888821, 2.45331120491, 320.384434893, 218.467372023, 0.0, 0.0, 0.0875608175993 
15.1304910183, 2.45331120491, 320.384434893, 218.467372023, 0.0, 0.0, 0.0875608175993 
15.1404919624, 2.45331120491, 320.384434893, 218.467372023, 0.0, 0.0, 0.0875608175993 
15.1504929066, 2.39738464355, 320.398256753, 217.92382683, 0.0, 0.0, 0.0771202743053 
15.1604938507, 2.33893632889, 320.412197256, 217.381314151, 0.0, 0.0, 0.0771202743053 
15.1704998016, 2.33893632889, 320.412197256, 217.381314151, 0.0, 0.0, 0.0771202743053 
15.1805000305, 2.27858185768, 320.426375044, 216.83999097, 0.0, 0.0, 0.0771202743053 
15.1905009747, 2.27858185768, 320.426375044, 216.83999097, 0.0, 0.0, 0.0771202743053 
15.2005019188, 2.21831798553, 320.440760457, 216.299542668, 0.0, 0.0, 0.0733566656709 
15.2105028629, 2.15792822838, 320.455294172, 215.760040189, 0.0, 0.0, 0.0581024251878 
15.2205038071, 2.15792822838, 320.455294172, 215.760040189, 0.0, 0.0, 0.0581024251878 
